,pred_type,ID,ds,numbox,weight,bulk
8283,zhongzhuang,423,2016-06-12,28,113.8,0.9936
8284,zhongzhuang,423,2016-06-13,154,1255.12,6.5014
8285,zhongzhuang,423,2016-06-14,136,1216.5,6.1772
8286,zhongzhuang,423,2016-06-15,267,2135.38,10.946
8287,zhongzhuang,423,2016-06-16,51,330.58,3.5951
8288,zhongzhuang,423,2016-06-17,86,897.4,4.7788
8289,zhongzhuang,423,2016-06-18,36,210.0,1.8418
8290,zhongzhuang,423,2016-06-19,124,1189.0,7.898
8291,zhongzhuang,423,2016-06-20,77,682.4,2.4993
8292,zhongzhuang,423,2016-06-21,60,465.0,3.8098
8293,zhongzhuang,423,2016-06-22,106,843.5,4.7345
8294,zhongzhuang,423,2016-06-23,38,748.82,5.3162
8295,zhongzhuang,423,2016-06-24,29,244.0,2.2444
8296,zhongzhuang,423,2016-06-25,40,517.0,3.9574
8297,zhongzhuang,423,2016-06-26,22,136.0,1.2228
8298,zhongzhuang,423,2016-06-27,14,120.0,1.0934
8299,zhongzhuang,423,2016-06-28,136,612.659,6.8274
8300,zhongzhuang,423,2016-06-29,69,504.536,5.3494
8301,zhongzhuang,423,2016-06-30,51,600.526,5.0801
8302,zhongzhuang,423,2016-07-01,118,1286.42,11.8921
8303,zhongzhuang,423,2016-07-02,146,1649.1,11.1443
8304,zhongzhuang,423,2016-07-03,133,876.0,9.6764
8305,zhongzhuang,423,2016-07-04,20,198.0,1.4408
8306,zhongzhuang,423,2016-07-05,63,606.9,5.1923
8307,zhongzhuang,423,2016-07-06,235,2082.0,22.9327
8308,zhongzhuang,423,2016-07-07,112,909.104,7.0105
8309,zhongzhuang,423,2016-07-08,255,2027.5,10.995
8310,zhongzhuang,423,2016-07-09,130,1427.6,6.0446
8311,zhongzhuang,423,2016-07-10,255,2216.0,14.0578
8312,zhongzhuang,423,2016-07-11,260,2815.1,17.9328
8313,zhongzhuang,423,2016-07-12,18,78.0,0.8144
8314,zhongzhuang,423,2016-07-13,54,311.0,2.577
8315,zhongzhuang,423,2016-07-14,54,187.0,1.032998
8316,zhongzhuang,423,2016-07-15,95,572.5,2.7663
8317,zhongzhuang,423,2016-07-16,56,403.8,2.9916
8318,zhongzhuang,423,2016-07-17,73,613.78,4.1056
8319,zhongzhuang,423,2016-07-18,61,427.2,2.5514
8320,zhongzhuang,423,2016-07-19,124,1587.0,14.528398
8321,zhongzhuang,423,2016-07-20,438,2805.1,21.744
8322,zhongzhuang,423,2016-07-21,256,2112.1,12.514598
8323,zhongzhuang,423,2016-07-22,635,4831.0,21.6338
8324,zhongzhuang,423,2016-07-23,627,4770.0,28.576
8325,zhongzhuang,423,2016-07-24,476,3089.0,24.5494
8326,zhongzhuang,423,2016-07-25,86,1311.2,6.8624
8327,zhongzhuang,423,2016-07-26,494,2143.75,20.1793
8328,zhongzhuang,423,2016-07-27,139,847.0,6.4387
8329,zhongzhuang,423,2016-07-28,68,713.0,3.8884
8330,zhongzhuang,423,2016-07-29,254,1794.9,9.770798
8331,zhongzhuang,423,2016-07-30,94,591.84,3.987
8332,zhongzhuang,423,2016-07-31,348,1584.0,14.5758
8333,zhongzhuang,423,2016-08-01,214,1206.78,9.6876
8334,zhongzhuang,423,2016-08-02,178,864.0,6.6464
8335,zhongzhuang,423,2016-08-03,438,2161.65,16.6479
8336,zhongzhuang,423,2016-08-04,54,474.09,3.5484
8337,zhongzhuang,423,2016-08-05,80,532.0,5.9254
8338,zhongzhuang,423,2016-08-06,39,262.0,2.2398
8339,zhongzhuang,423,2016-08-07,246,469.0,4.1884
8340,zhongzhuang,423,2016-08-08,96,987.0,4.814798
8341,zhongzhuang,423,2016-08-09,34,233.0,2.588
8342,zhongzhuang,423,2016-08-10,118,392.0,7.4836
8343,zhongzhuang,423,2016-08-12,160,908.86,7.1762
8344,zhongzhuang,423,2016-08-13,136,1675.0,12.2032
8345,zhongzhuang,423,2016-08-14,36,152.0,0.963
8346,zhongzhuang,423,2016-08-15,162,1630.4,10.9104
8347,zhongzhuang,423,2016-08-16,610,5947.0,45.086598
8348,zhongzhuang,423,2016-08-17,587,6834.0,43.028597
8349,zhongzhuang,423,2016-08-18,4,34.0,0.0826
8350,zhongzhuang,423,2016-08-19,29,102.8,1.0175
8351,zhongzhuang,423,2016-08-20,25,282.3,2.7425
8352,zhongzhuang,423,2016-08-21,16,171.0,1.0188
8353,zhongzhuang,423,2016-08-22,36,286.0,2.0378
8354,zhongzhuang,423,2016-08-23,102,949.2,1.3262
8355,zhongzhuang,423,2016-09-07,184,1372.0,7.8828
8356,zhongzhuang,423,2016-09-09,44,274.0,2.9672
8357,zhongzhuang,423,2016-09-11,255,1366.72,11.0416
8358,zhongzhuang,423,2016-09-12,45,401.04,4.0014
8359,zhongzhuang,423,2016-09-13,162,1507.2,11.0155
8360,zhongzhuang,423,2016-09-14,205,2612.38,24.3041
8361,zhongzhuang,423,2016-09-15,272,1853.816,15.3532
8362,zhongzhuang,423,2016-09-16,363,3314.88,16.7901
8363,zhongzhuang,423,2016-09-17,342,2810.16,5.4381
8364,zhongzhuang,423,2016-09-18,404,2025.56,15.7802
8365,zhongzhuang,423,2016-09-19,330,2212.44,9.769598
8366,zhongzhuang,423,2016-09-20,431,2439.8,18.375
8367,zhongzhuang,423,2016-09-21,162,1643.12,12.1058
8368,zhongzhuang,423,2016-09-22,8,14.0,0.156
8369,zhongzhuang,423,2016-09-23,28,163.92,1.442899
8370,zhongzhuang,423,2016-09-24,566,3887.6,20.775
8371,zhongzhuang,423,2016-09-25,268,2102.0,14.114798
8372,zhongzhuang,423,2016-09-26,96,890.0,8.234
8373,zhongzhuang,423,2016-09-27,142,1811.24,9.1996
8374,zhongzhuang,423,2016-09-28,222,759.0,5.5506
8375,zhongzhuang,423,2016-09-29,218,1778.478,12.597
8376,zhongzhuang,423,2016-09-30,4,38.0,0.3576
8377,zhongzhuang,423,2016-10-01,134,965.0,6.552
8378,zhongzhuang,423,2016-10-02,107,1247.0,8.7392
8379,zhongzhuang,423,2016-10-03,27,384.0,2.76
8380,zhongzhuang,423,2016-10-04,66,1100.0,11.4202
8381,zhongzhuang,423,2016-10-05,84,611.8,2.380998
8382,zhongzhuang,423,2016-10-06,1618,10977.3,56.1219
8383,zhongzhuang,423,2016-10-07,332,2470.0,8.665598
8384,zhongzhuang,423,2016-10-08,237,1663.02,7.1977
8385,zhongzhuang,423,2016-10-09,586,3743.32,15.914998
8386,zhongzhuang,423,2016-10-10,196,1560.5,9.8914
8387,zhongzhuang,423,2016-10-11,115,849.0,5.838598
8388,zhongzhuang,423,2016-10-12,228,1015.5,10.3078
8389,zhongzhuang,423,2016-10-13,132,1529.4,13.422798
8390,zhongzhuang,423,2016-10-14,304,1605.014,16.7774
8391,zhongzhuang,423,2016-10-16,196,2792.0,24.5384
8392,zhongzhuang,423,2016-10-17,16,293.0,0.6852
8393,zhongzhuang,423,2016-10-18,240,1007.0,7.6724
8394,zhongzhuang,423,2016-10-19,10,72.72,1.0332
8395,zhongzhuang,423,2016-10-20,306,1448.5,10.637894
8396,zhongzhuang,423,2016-10-21,398,2606.44,23.232
8397,zhongzhuang,423,2016-10-22,191,719.47,8.455698
8398,zhongzhuang,423,2016-10-23,40,218.5,2.5064
8399,zhongzhuang,423,2016-10-24,22,73.064,0.566
8400,zhongzhuang,423,2016-10-25,32,466.0,2.1532
8401,zhongzhuang,423,2016-10-26,72,542.0,3.191
8402,zhongzhuang,423,2016-10-27,111,927.7,6.8682
8403,zhongzhuang,423,2016-10-28,218,2481.5,49.1828
8404,zhongzhuang,423,2016-10-29,46,260.0,2.6304
8405,zhongzhuang,423,2016-10-30,58,636.0,6.0586
8406,zhongzhuang,423,2016-10-31,337,783.38,6.4864
8407,zhongzhuang,423,2016-11-01,210,3461.0,12.7228
8408,zhongzhuang,423,2016-11-02,56,212.0,1.7848
8409,zhongzhuang,423,2016-11-03,110,821.9,5.8314
8410,zhongzhuang,423,2016-11-04,104,936.234,6.6738
8411,zhongzhuang,423,2016-11-06,157,1347.6,9.2208
8412,zhongzhuang,423,2016-11-07,122,1050.76,3.4151
8413,zhongzhuang,423,2016-11-08,86,535.0,2.8396
8414,zhongzhuang,423,2016-11-09,36,607.0,4.0084
8415,zhongzhuang,423,2016-11-10,193,839.0,11.804
8416,zhongzhuang,423,2016-11-11,45,198.0,2.841
8417,zhongzhuang,423,2016-11-12,274,3062.7,13.716998
8418,zhongzhuang,423,2016-11-13,58,204.0,2.3482
8419,zhongzhuang,423,2016-11-14,70,670.8,4.9994
8420,zhongzhuang,423,2016-11-15,66,540.0,3.926198
8421,zhongzhuang,423,2016-11-16,276,2910.4,25.6536
8422,zhongzhuang,423,2016-11-17,39,210.0,2.1132
8423,zhongzhuang,423,2016-11-18,254,3160.0,15.3936
8424,zhongzhuang,423,2016-11-19,24,98.0,0.4876
8425,zhongzhuang,423,2016-11-20,187,925.5,5.047
8426,zhongzhuang,423,2016-11-21,33,444.0,2.6616
8427,zhongzhuang,423,2016-11-22,181,1822.7,13.925198
8428,zhongzhuang,423,2016-11-23,42,403.4,2.177598
8429,zhongzhuang,423,2016-11-25,84,1737.5,10.786098
8430,zhongzhuang,423,2016-11-26,394,5162.318,38.001797
8431,zhongzhuang,423,2016-11-28,169,2088.0,17.8357
8432,zhongzhuang,423,2016-11-29,204,1250.4,7.6782
8433,zhongzhuang,423,2016-11-30,226,2346.48,20.074998
8434,zhongzhuang,423,2016-12-01,329,2596.5,18.4719
8435,zhongzhuang,423,2016-12-02,300,3030.0,11.6853
8436,zhongzhuang,423,2016-12-03,138,1122.1,12.4871
8437,zhongzhuang,423,2016-12-04,20,64.0,0.5664
8438,zhongzhuang,423,2016-12-05,18,86.8,0.626196
8439,zhongzhuang,423,2016-12-06,50,389.0,3.6846
8440,zhongzhuang,423,2016-12-07,301,978.2,5.9492
8441,zhongzhuang,423,2016-12-08,75,510.12,1.4487
8442,zhongzhuang,423,2016-12-09,210,2022.92,13.5548
8443,zhongzhuang,423,2016-12-10,242,1593.92,10.6726
8444,zhongzhuang,423,2016-12-11,42,196.0,1.1846
8445,zhongzhuang,423,2016-12-12,60,593.0,5.079
8446,zhongzhuang,423,2016-12-13,485,3128.0,20.108097
8447,zhongzhuang,423,2016-12-14,224,1814.5,13.712
8448,zhongzhuang,423,2016-12-15,357,2360.92,10.7539
8449,zhongzhuang,423,2016-12-16,383,2418.12,147.023998
8450,zhongzhuang,423,2016-12-17,92,700.0,5.9756
8451,zhongzhuang,423,2016-12-18,686,2538.0,25.105398
8452,zhongzhuang,423,2016-12-19,62,402.0,4.7868
8453,zhongzhuang,423,2016-12-20,22,196.0,1.591
8454,zhongzhuang,423,2016-12-21,286,4786.6,38.791198
8455,zhongzhuang,423,2016-12-22,36,274.0,2.2684
8456,zhongzhuang,423,2016-12-23,272,3631.78,34.3676
8457,zhongzhuang,423,2016-12-25,148,1554.8,11.9144
8458,zhongzhuang,423,2016-12-26,96,984.72,7.721097
8459,zhongzhuang,423,2016-12-27,289,1297.32,8.1592
8460,zhongzhuang,423,2016-12-28,743,5552.32,40.4184
8461,zhongzhuang,423,2016-12-29,108,1135.36,9.8708
8462,zhongzhuang,423,2016-12-30,38,1001.0,2.8698
8463,zhongzhuang,423,2016-12-31,917,11482.46,39.7932
8464,zhongzhuang,423,2017-01-01,289,2782.6,11.7418
8465,zhongzhuang,423,2017-01-02,200,2818.04,11.4672
8466,zhongzhuang,423,2017-01-03,428,3707.0,20.279198
8467,zhongzhuang,423,2017-01-04,706,7837.0,57.9178
8468,zhongzhuang,423,2017-01-05,12,60.0,0.3824
8469,zhongzhuang,423,2017-01-06,291,1389.0,13.3623
8470,zhongzhuang,423,2017-01-07,207,1343.5,10.961698
8471,zhongzhuang,423,2017-01-08,396,3330.96,14.540097
8472,zhongzhuang,423,2017-01-09,262,1158.5,11.6582
8473,zhongzhuang,423,2017-01-11,453,3190.84,41.2865
8474,zhongzhuang,423,2017-01-13,112,754.0,7.566998
8475,zhongzhuang,423,2017-01-14,72,695.8,6.5508
8476,zhongzhuang,423,2017-01-15,545,3662.06,21.1384
8477,zhongzhuang,423,2017-01-17,67,310.1,2.5476
8478,zhongzhuang,423,2017-01-18,454,4041.0,38.1474
8479,zhongzhuang,423,2017-01-19,94,568.4,6.115
8480,zhongzhuang,423,2017-01-20,18,126.69,0.719
8481,zhongzhuang,423,2017-01-21,90,583.8,4.144798
8482,zhongzhuang,423,2017-01-22,24,726.0,4.7412
8483,zhongzhuang,423,2017-01-23,98,1120.5,2.89
8484,zhongzhuang,423,2017-01-24,2,4.0,0.03
8485,zhongzhuang,423,2017-02-05,64,486.0,2.0228
8486,zhongzhuang,423,2017-02-07,82,914.0,9.5956
8487,zhongzhuang,423,2017-02-08,34,360.0,11.7688
8488,zhongzhuang,423,2017-02-09,187,1180.5,8.2827
8489,zhongzhuang,423,2017-02-10,32,276.0,2.0312
8490,zhongzhuang,423,2017-02-11,72,470.46,3.7422
8491,zhongzhuang,423,2017-02-12,148,1184.0,3.948
8492,zhongzhuang,423,2017-02-14,134,1039.0,8.0436
8493,zhongzhuang,423,2017-02-15,211,1639.96,14.6658
8494,zhongzhuang,423,2017-02-16,12,128.0,1.081
8495,zhongzhuang,423,2017-02-17,156,1296.7,10.5844
8496,zhongzhuang,423,2017-02-18,312,3269.46,20.3178
8497,zhongzhuang,423,2017-02-19,92,812.0,4.3562
8498,zhongzhuang,423,2017-02-20,639,4032.58,24.6619
8499,zhongzhuang,423,2017-02-21,91,857.5,7.0382
8500,zhongzhuang,423,2017-02-23,216,2017.234,17.396
8501,zhongzhuang,423,2017-02-24,380,2403.0,19.017998
8502,zhongzhuang,423,2017-02-25,316,3552.0,30.062
8503,zhongzhuang,423,2017-02-26,74,1258.0,7.385398
8504,zhongzhuang,423,2017-02-27,68,588.0,3.055
8505,zhongzhuang,423,2017-02-28,108,1195.52,11.8
8506,zhongzhuang,423,2017-03-01,230,1948.52,13.209198
8507,zhongzhuang,423,2017-03-02,81,551.0,4.579
8508,zhongzhuang,423,2017-03-03,494,1548.68,11.6452
8509,zhongzhuang,423,2017-03-04,534,2877.6,24.1236
8510,zhongzhuang,423,2017-03-05,116,2034.0,10.173
8511,zhongzhuang,423,2017-03-06,280,4275.0,10.302798
8512,zhongzhuang,423,2017-03-07,50,338.0,1.9344
8513,zhongzhuang,423,2017-03-08,144,857.792,10.6218
8514,zhongzhuang,423,2017-03-09,154,870.6,7.880598
8515,zhongzhuang,423,2017-03-10,80,470.0,3.8606
8516,zhongzhuang,423,2017-03-11,116,641.4,4.287
8517,zhongzhuang,423,2017-03-12,138,892.44,8.69
8518,zhongzhuang,423,2017-03-13,140,699.4,5.3344
8519,zhongzhuang,423,2017-03-14,62,374.0,3.5782
8520,zhongzhuang,423,2017-03-15,124,746.6,5.9538
8521,zhongzhuang,423,2017-03-16,268,2190.52,13.624394
8522,zhongzhuang,423,2017-03-17,132,1072.4,6.1054
8523,zhongzhuang,423,2017-03-18,112,1020.44,6.1322
8524,zhongzhuang,423,2017-03-20,144,1049.16,9.7458
8525,zhongzhuang,423,2017-03-21,36,303.0,2.9952
8526,zhongzhuang,423,2017-03-22,244,1533.2,10.3924
8527,zhongzhuang,423,2017-03-23,164,1452.96,16.800998
8528,zhongzhuang,423,2017-03-24,40,296.0,1.8084
8529,zhongzhuang,423,2017-03-25,108,661.04,3.9028
8530,zhongzhuang,423,2017-03-26,878,7783.96,79.7632
8531,zhongzhuang,423,2017-03-27,294,3200.4,26.8766
8532,zhongzhuang,423,2017-03-28,224,1731.0,13.0232
8533,zhongzhuang,423,2017-03-29,217,2204.7,17.1788
8534,zhongzhuang,423,2017-03-30,744,7369.1,52.649
8535,zhongzhuang,423,2017-03-31,274,4424.4,29.013598
8536,zhongzhuang,423,2017-04-01,270,1845.6,15.8208
8537,zhongzhuang,423,2017-04-02,82,436.0,3.3296
8538,zhongzhuang,423,2017-04-03,208,1129.22,10.8394
8539,zhongzhuang,423,2017-04-04,112,565.96,29.9108
8540,zhongzhuang,423,2017-04-05,4,4.0,0.054
8541,zhongzhuang,423,2017-04-06,32,153.0,1.0526
8542,zhongzhuang,423,2017-04-07,196,1470.48,11.311596
8543,zhongzhuang,423,2017-04-08,46,121.0,1.3054
8544,zhongzhuang,423,2017-04-09,74,585.2,3.993798
8545,zhongzhuang,423,2017-04-10,152,1007.0,7.250598
8546,zhongzhuang,423,2017-04-11,16,260.0,1.6034
8547,zhongzhuang,423,2017-04-12,122,403.2,3.495398
8548,zhongzhuang,423,2017-04-13,286,2446.3,18.249798
8549,zhongzhuang,423,2017-04-14,14,97.0,0.8668
8550,zhongzhuang,423,2017-04-15,6,55.0,0.2384
8551,zhongzhuang,423,2017-04-16,166,1167.1,9.4096
8552,zhongzhuang,423,2017-04-18,268,2231.64,16.251398
8553,zhongzhuang,423,2017-04-19,156,1850.6,16.5334
8554,zhongzhuang,423,2017-04-20,108,636.84,4.4446
8555,zhongzhuang,423,2017-04-21,26,181.82,1.4426
8556,zhongzhuang,423,2017-04-22,54,428.0,1.907
8557,zhongzhuang,423,2017-04-23,20,258.0,1.0038
8558,zhongzhuang,423,2017-04-24,30,82.0,1.1232
8559,zhongzhuang,423,2017-04-26,596,3137.74,35.0016
8560,zhongzhuang,423,2017-04-27,290,1770.0,9.9556
8561,zhongzhuang,423,2017-04-28,216,1677.316,13.502
8562,zhongzhuang,423,2017-04-29,36,606.0,3.6106
8563,zhongzhuang,423,2017-04-30,312,1703.56,13.8868
8564,zhongzhuang,423,2017-05-01,8,17.0,0.34
8565,zhongzhuang,423,2017-05-02,86,1058.5,6.4644
8566,zhongzhuang,423,2017-05-04,722,7620.8,22.879
8567,zhongzhuang,423,2017-05-05,288,2644.44,12.5508
8568,zhongzhuang,423,2017-05-06,172,925.0,4.9914
8569,zhongzhuang,423,2017-05-07,92,421.0,4.0142
8570,zhongzhuang,423,2017-05-09,12,22.9,0.4226
8571,zhongzhuang,423,2017-05-10,166,1449.0,8.5946
8572,zhongzhuang,423,2017-05-11,228,1232.4,11.989598
8573,zhongzhuang,423,2017-05-13,138,1614.4,9.844998
8574,zhongzhuang,423,2017-05-14,48,204.546,1.633598
8575,zhongzhuang,423,2017-05-15,30,187.04,0.9884
8576,zhongzhuang,423,2017-05-16,34,256.0,2.242398
8577,zhongzhuang,423,2017-05-18,170,1917.05,4.8442
8578,zhongzhuang,423,2017-05-19,494,4013.34,22.716396
8579,zhongzhuang,423,2017-05-20,510,2088.0,11.7784
8580,zhongzhuang,423,2017-05-21,208,2089.404,14.3578
8581,zhongzhuang,423,2017-05-22,30,114.04,0.582598
8582,zhongzhuang,423,2017-05-23,76,109.0,1.345
8583,zhongzhuang,423,2017-05-24,6,11.0,0.1586
8584,zhongzhuang,423,2017-05-25,4,19.56,0.1376
8585,zhongzhuang,631,2016-06-22,69,172.5,0.765
8586,zhongzhuang,631,2016-07-31,411,3493.5,25.38
8587,zhongzhuang,631,2016-08-04,726,5616.0,35.572797
8588,zhongzhuang,631,2016-08-05,219,588.0,7.2
8589,zhongzhuang,631,2016-08-08,1005,3264.0,20.2548
8590,zhongzhuang,631,2016-09-28,10,50.0,0.1166
8591,zhongzhuang,631,2016-11-24,6,26.0,0.07
8592,zhongzhuang,631,2016-11-25,4,20.0,0.066
8593,zhongzhuang,631,2016-11-26,2,8.0,0.04
8594,zhongzhuang,631,2016-12-01,8,44.0,0.1202
8595,zhongzhuang,631,2016-12-28,2,10.0,0.0234
8596,zhongzhuang,631,2017-02-13,2,12.0,0.0338
8597,zhongzhuang,631,2017-02-21,52,260.0,0.5728
8598,zhongzhuang,631,2017-02-26,628,3059.2,11.1422
8599,zhongzhuang,631,2017-02-28,284,1164.0,2.6384
8600,zhongzhuang,631,2017-05-23,2,7.0,0.035
8601,zhongzhuang,754,2016-06-13,44,248.76,0.56
8602,zhongzhuang,754,2016-06-14,28,126.0,0.2046
8603,zhongzhuang,754,2016-06-22,4,13.56,0.0402
8604,zhongzhuang,754,2016-07-27,6,18.0,0.09
8605,zhongzhuang,754,2016-08-05,4,39.24,0.048
8606,zhongzhuang,754,2016-08-17,12,87.0,0.1684
8607,zhongzhuang,754,2016-08-20,4,20.0,0.0522
8608,zhongzhuang,754,2016-09-01,70,526.0,1.0778
8609,zhongzhuang,754,2016-09-10,14,59.0,0.123
8610,zhongzhuang,754,2016-09-22,44,132.0,0.3358
8611,zhongzhuang,754,2016-10-07,58,396.0,0.7316
8612,zhongzhuang,754,2016-10-14,42,270.0,0.4664
8613,zhongzhuang,754,2016-10-25,38,272.0,0.5688
8614,zhongzhuang,754,2016-11-05,72,288.0,0.6442
8615,zhongzhuang,754,2016-11-23,36,267.0,0.3798
8616,zhongzhuang,754,2016-11-30,516,4398.32,8.2388
8617,zhongzhuang,754,2016-12-05,140,1018.0,1.757
8618,zhongzhuang,754,2016-12-18,84,529.2,1.548
8619,zhongzhuang,754,2016-12-28,144,1058.96,1.927
8620,zhongzhuang,754,2017-01-03,94,1384.0,3.8118
8621,zhongzhuang,754,2017-01-06,106,586.0,1.4358
8622,zhongzhuang,754,2017-01-13,16,72.0,0.121
8623,zhongzhuang,754,2017-01-21,38,230.56,0.9178
8624,zhongzhuang,754,2017-01-23,136,1010.0,1.8704
8625,zhongzhuang,754,2017-03-11,10,120.0,0.3402
8626,zhongzhuang,754,2017-03-17,22,120.0,0.2438
8627,zhongzhuang,754,2017-03-26,20,140.0,0.54
8628,zhongzhuang,754,2017-03-28,10,61.0,0.1682
8629,zhongzhuang,754,2017-05-04,10,70.0,0.1212
8630,zhongzhuang,754,2017-05-09,10,70.0,0.1312
8631,zhongzhuang,755,2016-06-13,42,100.0,1.6
8632,zhongzhuang,755,2016-06-16,104,1976.0,8.0688
8633,zhongzhuang,755,2016-06-17,6,76.8,0.2138
8634,zhongzhuang,755,2016-06-21,54,488.0,1.4
8635,zhongzhuang,755,2016-06-22,514,9230.0,25.7024
8636,zhongzhuang,755,2016-06-23,10,206.0,1.432
8637,zhongzhuang,755,2016-06-24,22,113.0,1.5316
8638,zhongzhuang,755,2016-08-08,105,2257.5,5.9925
8639,zhongzhuang,755,2016-09-02,44,246.0,0.94
8640,zhongzhuang,755,2016-09-03,45,945.0,2.5683
8641,zhongzhuang,755,2016-09-04,171,1742.0,6.2068
8642,zhongzhuang,755,2016-09-06,138,2928.0,7.5819
8643,zhongzhuang,755,2016-09-09,630,6882.0,22.018998
8644,zhongzhuang,755,2016-09-10,399,4302.0,15.5226
8645,zhongzhuang,755,2016-09-12,636,6208.5,20.3166
8646,zhongzhuang,755,2016-09-15,114,1482.0,3.66
8647,zhongzhuang,755,2016-09-23,5676,20427.6,70.1313
8648,zhongzhuang,755,2016-09-24,18,160.0,0.4884
8649,zhongzhuang,755,2016-09-26,288,2031.78,6.8112
8650,zhongzhuang,755,2016-09-30,543,5469.0,13.4727
8651,zhongzhuang,755,2016-10-01,432,5478.0,17.1772
8652,zhongzhuang,755,2016-10-04,1639,14940.58,47.325
8653,zhongzhuang,755,2016-10-06,2,22.0,0.054
8654,zhongzhuang,755,2016-10-08,228,1514.1,6.6888
8655,zhongzhuang,755,2016-10-14,804,9435.8,30.6636
8656,zhongzhuang,755,2016-10-15,966,9875.52,26.994
8657,zhongzhuang,755,2016-10-17,6,37.0,0.1962
8658,zhongzhuang,755,2016-10-18,48,915.48,2.8479
8659,zhongzhuang,755,2016-10-20,561,5254.5,23.1633
8660,zhongzhuang,755,2016-10-21,1488,11735.04,49.2411
8661,zhongzhuang,755,2016-10-23,1599,16978.8,51.0798
8662,zhongzhuang,755,2016-10-26,3054,20460.03,63.3102
8663,zhongzhuang,755,2016-10-28,2523,9005.1,30.4197
8664,zhongzhuang,755,2016-10-30,600,10084.2,24.4728
8665,zhongzhuang,755,2016-10-31,1698,18010.44,73.0287
8666,zhongzhuang,755,2016-11-02,124,1016.0,3.5884
8667,zhongzhuang,755,2016-11-03,286,2662.0,9.4156
8668,zhongzhuang,755,2016-11-04,2601,22905.06,85.3155
8669,zhongzhuang,755,2016-11-07,1470,17620.98,43.929
8670,zhongzhuang,755,2016-11-09,88,220.0,0.8364
8671,zhongzhuang,755,2016-11-11,3018,27188.16,100.8948
8672,zhongzhuang,755,2016-11-16,6,24.0,0.1611
8673,zhongzhuang,755,2016-11-18,39,448.5,1.884
8674,zhongzhuang,755,2016-11-20,93,872.4,3.0819
8675,zhongzhuang,755,2016-11-25,669,7411.5,22.6824
8676,zhongzhuang,755,2016-11-27,78,523.32,2.526
8677,zhongzhuang,755,2016-11-29,74,504.0,2.8256
8678,zhongzhuang,755,2016-12-01,369,7571.94,24.9267
8679,zhongzhuang,755,2016-12-04,1269,18663.0,46.4376
8680,zhongzhuang,755,2016-12-06,2488,15572.18,65.1034
8681,zhongzhuang,755,2016-12-09,64,768.0,1.8432
8682,zhongzhuang,755,2016-12-11,1006,9338.0,33.6454
8683,zhongzhuang,755,2016-12-13,134,1939.44,7.4902
8684,zhongzhuang,755,2016-12-15,2,4.0,0.024
8685,zhongzhuang,755,2016-12-16,50,407.0,1.4844
8686,zhongzhuang,755,2016-12-18,1268,2536.0,9.0456
8687,zhongzhuang,755,2016-12-22,990,11043.68,35.6014
8688,zhongzhuang,755,2016-12-23,12,168.0,0.4504
8689,zhongzhuang,755,2016-12-26,314,3139.88,12.0752
8690,zhongzhuang,755,2016-12-28,1026,8347.68,31.0066
8691,zhongzhuang,755,2017-01-03,122,5003.4,3.3988
8692,zhongzhuang,755,2017-01-04,624,6140.48,18.4452
8693,zhongzhuang,755,2017-01-06,216,1538.0,7.1134
8694,zhongzhuang,755,2017-01-08,742,6766.8,23.6814
8695,zhongzhuang,755,2017-01-09,964,6108.8,36.4418
8696,zhongzhuang,755,2017-01-11,2048,15223.2,75.3698
8697,zhongzhuang,755,2017-01-12,94,454.0,0.9816
8698,zhongzhuang,755,2017-01-13,1596,17467.92,49.022
8699,zhongzhuang,755,2017-01-16,540,5898.6,21.1982
8700,zhongzhuang,755,2017-01-18,954,10938.2,31.0466
8701,zhongzhuang,755,2017-01-19,240,1920.0,7.488
8702,zhongzhuang,755,2017-01-20,436,2549.0,20.2509
8703,zhongzhuang,755,2017-01-22,1642,16686.52,46.7624
8704,zhongzhuang,755,2017-01-23,232,2644.4,7.6206
8705,zhongzhuang,755,2017-01-25,4454,5007.5,43.9164
8706,zhongzhuang,755,2017-02-06,162,1750.4,5.7232
8707,zhongzhuang,755,2017-02-07,126,912.0,3.7008
8708,zhongzhuang,755,2017-02-09,3276,6691.88,38.5952
8709,zhongzhuang,755,2017-02-10,16,160.0,0.4712
8710,zhongzhuang,755,2017-02-13,1158,10807.32,44.5548
8711,zhongzhuang,755,2017-02-14,74,524.0,2.8288
8712,zhongzhuang,755,2017-02-15,174,1236.0,5.5648
8713,zhongzhuang,755,2017-02-16,872,10140.8,32.3094
8714,zhongzhuang,755,2017-02-19,296,3505.4,10.3308
8715,zhongzhuang,755,2017-02-21,5042,44532.44,141.171
8716,zhongzhuang,755,2017-02-25,44,365.0,1.5616
8717,zhongzhuang,755,2017-02-26,198,2606.8,9.3544
8718,zhongzhuang,755,2017-02-27,4,48.0,0.183
8719,zhongzhuang,755,2017-02-28,471,4251.0,22.2768
8720,zhongzhuang,755,2017-03-02,282,3162.6,12.4278
8721,zhongzhuang,755,2017-03-04,434,2936.0,11.5868
8722,zhongzhuang,755,2017-03-06,2222,18772.4,86.2406
8723,zhongzhuang,755,2017-03-07,268,2728.48,9.0072
8724,zhongzhuang,755,2017-03-08,338,2978.6,13.158
8725,zhongzhuang,755,2017-03-09,60,240.0,1.3224
8726,zhongzhuang,755,2017-03-11,190,1762.0,6.4704
8727,zhongzhuang,755,2017-03-12,328,3481.4,13.1404
